ImagePath,X0,X1,Y0,Y1,Class
000037060733.jpg,1705,1792,565,652,ADVISORY SPEED MPH
000007150803.jpg,1520,1565,465,512,ADVISORY SPEED MPH
000008275306.jpg,1529,1567,471,519,ADVISORY SPEED MPH
000008540811.jpg,1449,1492,397,442,ADVISORY SPEED MPH
000009205594.jpg,1451,1487,522,558,ADVISORY SPEED MPH
000026880264.jpg,974,1045,493,570,ADVISORY SPEED MPH
000026975488.jpg,1200,1267,534,626,ADVISORY SPEED MPH
000030310530.jpg,1037,1100,591,653,ADVISORY SPEED MPH
000026805376.jpg,1621,1718,694,792,ADVISORY SPEED MPH
000026925450.jpg,1605,1673,607,672,ADVISORY SPEED MPH
000028360212.jpg,1562,1641,587,665,ADVISORY SPEED MPH
000029760737.jpg,1655,1743,603,687,ADVISORY SPEED MPH
000011900062.jpg,1463,1494,514,546,ADVISORY SPEED MPH
000030305498.jpg,1774,1848,531,604,ADVISORY SPEED MPH
000032470523.jpg,1616,1690,525,590,ADVISORY SPEED MPH
000032975645.jpg,1214,1286,473,552,ADVISORY SPEED MPH
000026840250.jpg,1646,1729,484,565,ADVISORY SPEED MPH
000003955629.jpg,1220,1295,471,554,ADVISORY SPEED MPH
000003230151.jpg,1716,1796,524,602,ADVISORY SPEED MPH
000002315702.jpg,1169,1234,460,530,ADVISORY SPEED MPH
000000625515.jpg,1678,1744,425,488,ADVISORY SPEED MPH
000031720566.jpg,1213,1273,462,531,ADVISORY SPEED MPH
000028125262.jpg,1222,1288,553,622,ADVISORY SPEED MPH
000036400235.jpg,1126,1179,560,617,ADVISORY SPEED MPH
000037020209.jpg,1316,1373,540,610,ADVISORY SPEED MPH
000038120193.jpg,1121,1183,512,572,ADVISORY SPEED MPH
000038770629.jpg,54,111,556,615,ADVISORY SPEED MPH
000038780037.jpg,1550,1638,515,599,ADVISORY SPEED MPH
000000470261.jpg,1680,1740,552,606,ADVISORY SPEED MPH
000010150729.jpg,1412,1442,514,552,ADVISORY SPEED MPH
000006440126.jpg,1710,1733,608,664,ADVISORY SPEED MPH
000040040406.jpg,1214,1285,477,551,ADVISORY SPEED MPH
000041270520.jpg,965,1036,484,567,ADVISORY SPEED MPH
000020910329.jpg,1370,1415,470,520,ADVISORY SPEED MPH
000021495533.jpg,1429,1467,527,568,ADVISORY SPEED MPH
000024955067.jpg,1316,1360,507,553,ADVISORY SPEED MPH
000022440481.jpg,1320,1392,503,582,ADVISORY SPEED MPH
000023005540.jpg,1190,1252,517,587,ADVISORY SPEED MPH
000025035143.jpg,911,975,482,553,ADVISORY SPEED MPH
000025155090.jpg,1139,1209,503,581,ADVISORY SPEED MPH
000025520625.jpg,1046,1104,518,585,ADVISORY SPEED MPH
000026495054.jpg,1169,1236,496,569,ADVISORY SPEED MPH
000027155251.jpg,1173,1245,530,607,ADVISORY SPEED MPH
000028630104.jpg,1151,1220,514,589,ADVISORY SPEED MPH
000022390705.jpg,1683,1756,554,624,ADVISORY SPEED MPH
000001300399.jpg,1152,1222,464,540,ADVISORY SPEED MPH
000002435606.jpg,1255,1341,545,629,ADVISORY SPEED MPH
000002370067.jpg,1779,1873,587,679,ADVISORY SPEED MPH
000003640608.jpg,1694,1782,526,617,ADVISORY SPEED MPH
000001085183.jpg,1580,1683,529,625,ADVISORY SPEED MPH
000003940146.jpg,1459,1519,471,529,ADVISORY SPEED MPH
000004550073.jpg,1485,1585,453,547,ADVISORY SPEED MPH
000008190591.jpg,1452,1488,471,516,ADVISORY SPEED MPH
000008960401.jpg,1581,1615,482,519,ADVISORY SPEED MPH
000004440109.jpg,1792,1846,514,570,ADVISORY SPEED MPH
000010915604.jpg,1511,1563,500,550,ADVISORY SPEED MPH
000017360516.jpg,1454,1489,481,520,ADVISORY SPEED MPH
000033065701.jpg,1702,1813,580,686,ADVISORY SPEED MPH
000033285498.jpg,1722,1825,517,615,ADVISORY SPEED MPH
000013060564.jpg,1649,1755,516,618,ADVISORY SPEED MPH
000034400698.jpg,507,581,541,634,ADVISORY SPEED MPH
000034440361.jpg,1393,1453,507,576,ADVISORY SPEED MPH
000035010113.jpg,1185,1269,408,499,ADVISORY SPEED MPH
000035790621.jpg,1008,1088,415,499,ADVISORY SPEED MPH
000036640261.jpg,536,646,397,511,ADVISORY SPEED MPH
000037070612.jpg,1103,1192,491,581,ADVISORY SPEED MPH
000028670469.jpg,1584,1684,523,615,ADVISORY SPEED MPH
000026705150.jpg,1664,1756,563,649,ADVISORY SPEED MPH
000022490418.jpg,1240,1307,517,590,ADVISORY SPEED MPH
000021965429.jpg,1727,1809,489,569,ADVISORY SPEED MPH
000031435600.jpg,1002,1072,449,530,ADVISORY SPEED MPH
000030835614.jpg,1598,1694,522,608,ADVISORY SPEED MPH
000031295300.jpg,1718,1827,581,685,ADVISORY SPEED MPH
000031700674.jpg,1667,1741,510,580,ADVISORY SPEED MPH
000038245639.jpg,1752,1866,555,662,ADVISORY SPEED MPH
000041270780.jpg,1568,1653,530,607,ADVISORY SPEED MPH
000007125615.jpg,1749,1832,533,610,ADVISORY SPEED MPH
000002585441.jpg,1381,1413,495,537,ADVISORY SPEED MPH
000002240527.jpg,1255,1296,415,456,ADVISORY SPEED MPH
000015240567.jpg,1772,1857,552,630,ADVISORY SPEED MPH
000002810308.jpg,1568,1662,485,577,ADVISORY SPEED MPH
000005065195.jpg,1565,1647,491,573,ADVISORY SPEED MPH
000005910003.jpg,1696,1817,436,557,ADVISORY SPEED MPH
000008845461.jpg,1744,1813,541,606,ADVISORY SPEED MPH
000026515467.jpg,1439,1492,509,562,ADVISORY SPEED MPH
000030380112.jpg,1184,1260,485,562,ADVISORY SPEED MPH
000030930193.jpg,1217,1292,508,582,ADVISORY SPEED MPH
000034250051.jpg,1152,1238,349,438,ADVISORY SPEED MPH
000034400620.jpg,1075,1136,541,604,ADVISORY SPEED MPH
000034615039.jpg,939,1011,488,564,ADVISORY SPEED MPH
000034745136.jpg,1095,1172,489,570,ADVISORY SPEED MPH
000035425081.jpg,1195,1256,343,434,ADVISORY SPEED MPH
000036800514.jpg,949,1016,506,579,ADVISORY SPEED MPH
000025030485.jpg,699,795,463,559,ADVISORY SPEED MPH
000024180545.jpg,1675,1749,555,623,ADVISORY SPEED MPH
000024460235.jpg,1705,1774,500,566,ADVISORY SPEED MPH
000024535381.jpg,1714,1798,514,595,ADVISORY SPEED MPH
000025415172.jpg,1666,1767,524,615,ADVISORY SPEED MPH
000004395306.jpg,1621,1699,519,596,ADVISORY SPEED MPH
000004840039.jpg,1567,1649,514,594,ADVISORY SPEED MPH
000007185185.jpg,1717,1805,523,605,ADVISORY SPEED MPH
000008820371.jpg,1673,1741,527,596,ADVISORY SPEED MPH
000009605743.jpg,1715,1823,527,628,ADVISORY SPEED MPH
000003415283.jpg,1270,1320,521,578,ADVISORY SPEED MPH
000004000704.jpg,1241,1313,534,615,ADVISORY SPEED MPH
000003275459.jpg,1730,1822,554,645,ADVISORY SPEED MPH
000004390605.jpg,1755,1844,539,627,ADVISORY SPEED MPH
000004275028.jpg,1691,1794,509,613,ADVISORY SPEED MPH
000004865433.jpg,1727,1832,498,596,ADVISORY SPEED MPH
000006890537.jpg,1588,1671,502,585,ADVISORY SPEED MPH
000007345705.jpg,1601,1678,548,631,ADVISORY SPEED MPH
000000785563.jpg,1148,1203,487,547,ADVISORY SPEED MPH
000001660054.jpg,1032,1108,498,578,ADVISORY SPEED MPH
000000865206.jpg,137,187,533,581,ADVISORY SPEED MPH
000000875266.jpg,1668,1730,499,566,ADVISORY SPEED MPH
000017445397.jpg,1288,1355,483,551,ADVISORY SPEED MPH
000010880640.jpg,1165,1285,499,634,ADVISORY SPEED MPH
000010450247.jpg,1626,1703,475,548,ADVISORY SPEED MPH
000011920224.jpg,1658,1731,432,500,ADVISORY SPEED MPH
000013960452.jpg,1783,1841,480,537,ADVISORY SPEED MPH
000002015458.jpg,1669,1728,503,567,ADVISORY SPEED MPH
000003900519.jpg,1807,1868,446,505,ADVISORY SPEED MPH
000008495354.jpg,1754,1816,481,544,ADVISORY SPEED MPH
000025235125.jpg,1717,1812,469,558,ADVISORY SPEED MPH
000014200126.jpg,1736,1815,529,605,ADVISORY SPEED MPH
000014680684.jpg,1797,1846,534,606,ADVISORY SPEED MPH
000039620437.jpg,1001,1072,446,519,ADVISORY SPEED MPH
000041810232.jpg,1184,1274,440,533,ADVISORY SPEED MPH
000029405281.jpg,1546,1645,497,591,ADVISORY SPEED MPH
000027435200.jpg,1708,1802,550,640,ADVISORY SPEED MPH
000027885619.jpg,1630,1725,525,615,ADVISORY SPEED MPH
000007375215.jpg,1586,1632,491,537,ADVISORY SPEED MPH
000023135146.jpg,1114,1179,483,548,ADVISORY SPEED MPH
000007315572.jpg,1525,1626,567,671,ADVISORY SPEED MPH
000007810361.jpg,1671,1755,521,600,ADVISORY SPEED MPH
000033140044.jpg,874,957,468,555,ADVISORY SPEED MPH
000032305452.jpg,1549,1637,500,584,ADVISORY SPEED MPH
000033100087.jpg,1671,1766,530,620,ADVISORY SPEED MPH
000033405169.jpg,1684,1748,521,586,ADVISORY SPEED MPH
000033955166.jpg,1663,1780,534,645,ADVISORY SPEED MPH
000009860421.jpg,1802,1867,522,579,ADVISORY SPEED MPH
000001650503.jpg,1592,1707,491,600,ADVISORY SPEED MPH
000013340170.jpg,1634,1731,481,575,ADVISORY SPEED MPH
000000375311.jpg,1481,1509,454,482,ADVISORY SPEED MPH
000002385279.jpg,1407,1441,442,484,ADVISORY SPEED MPH
000006345102.jpg,1567,1664,506,600,ADVISORY SPEED MPH
000007815159.jpg,1627,1715,496,581,ADVISORY SPEED MPH
000008020492.jpg,1589,1681,465,552,ADVISORY SPEED MPH
000008440676.jpg,1733,1845,446,555,ADVISORY SPEED MPH
000007550091.jpg,1777,1830,496,547,ADVISORY SPEED MPH
000030400651.jpg,130,175,493,533,ADVISORY SPEED MPH
000030415641.jpg,1666,1732,462,523,ADVISORY SPEED MPH
000031245160.jpg,721,794,419,495,ADVISORY SPEED MPH
000000925025.jpg,1629,1699,552,615,ADVISORY SPEED MPH
000003710673.jpg,1656,1751,529,614,ADVISORY SPEED MPH
000001845248.jpg,1075,1149,496,575,ADVISORY SPEED MPH
000004190574.jpg,1249,1321,507,583,ADVISORY SPEED MPH
000013455130.jpg,1555,1657,610,712,ADVISORY SPEED MPH
000027110375.jpg,1710,1754,507,556,ADVISORY SPEED MPH
000027800359.jpg,1073,1120,516,562,ADVISORY SPEED MPH
000014095144.jpg,982,1043,502,573,ADVISORY SPEED MPH
000001730027.jpg,1689,1760,521,586,ADVISORY SPEED MPH
000002325751.jpg,1054,1115,502,566,ADVISORY SPEED MPH
000014330032.jpg,1739,1788,512,568,ADVISORY SPEED MPH
000016245082.jpg,1308,1377,511,589,ADVISORY SPEED MPH
000015680511.jpg,1726,1781,500,555,ADVISORY SPEED MPH
000021420277.jpg,1783,1866,539,611,ADVISORY SPEED MPH
000005045037.jpg,1280,1343,496,561,ADVISORY SPEED MPH
000005670231.jpg,1353,1395,466,509,ADVISORY SPEED MPH
000019735248.jpg,1420,1526,517,623,ADVISORY SPEED MPH
000002130225.jpg,1593,1656,471,536,ADVISORY SPEED MPH
000002400484.jpg,170,235,532,591,ADVISORY SPEED MPH
000002410283.jpg,1593,1683,488,573,ADVISORY SPEED MPH
000018230308.jpg,1668,1783,507,605,ADVISORY SPEED MPH
000021460034.jpg,73,106,477,505,ADVISORY SPEED MPH
000021500144.jpg,1541,1641,491,585,ADVISORY SPEED MPH
000021850114.jpg,1591,1707,439,543,ADVISORY SPEED MPH
000000490239.jpg,1673,1816,489,630,ADVISORY SPEED MPH
000000755331.jpg,1660,1778,497,612,ADVISORY SPEED MPH
000005800207.jpg,1349,1389,475,516,ADVISORY SPEED MPH
000015125569.jpg,1230,1285,510,563,ADVISORY SPEED MPH
000023965193.jpg,1639,1737,515,605,ADVISORY SPEED MPH
000007835259.jpg,1598,1690,518,606,ADVISORY SPEED MPH
000020240460.jpg,1216,1271,460,512,ADVISORY SPEED MPH
000008615086.jpg,1240,1278,476,515,ADVISORY SPEED MPH
000017150478.jpg,1589,1724,497,608,ADVISORY SPEED MPH
000018530186.jpg,1229,1280,468,519,ADVISORY SPEED MPH
000018380208.jpg,1599,1650,484,538,ADVISORY SPEED MPH
000017385139.jpg,1564,1713,513,655,ADVISORY SPEED MPH
000017525340.jpg,1485,1551,484,550,ADVISORY SPEED MPH
000000870051.jpg,1224,1332,546,657,ADVISORY SPEED MPH
000004865072.jpg,1664,1773,540,651,ADVISORY SPEED MPH
000001775471.jpg,1055,1152,506,602,ADVISORY SPEED MPH
000004005042.jpg,1701,1786,527,611,ADVISORY SPEED MPH
000004655066.jpg,914,971,500,558,ADVISORY SPEED MPH
000003060571.jpg,1740,1803,487,549,ADVISORY SPEED MPH
000016250730.jpg,1739,1807,525,589,ADVISORY SPEED MPH
000003075255.jpg,528,609,584,684,ADVISORY SPEED MPH
000017330632.jpg,141,190,524,570,ADVISORY SPEED MPH
000017340253.jpg,1708,1777,523,590,ADVISORY SPEED MPH
000002100602.jpg,1738,1800,506,566,ADVISORY SPEED MPH
000027555087.jpg,68,122,524,575,ADVISORY SPEED MPH
000027565413.jpg,1779,1852,548,618,ADVISORY SPEED MPH
000003695348.jpg,1697,1761,492,553,ADVISORY SPEED MPH
000020575258.jpg,1757,1830,487,559,ADVISORY SPEED MPH
000002610487.jpg,59,110,508,559,ADVISORY SPEED MPH
000002620492.jpg,1705,1775,532,602,ADVISORY SPEED MPH
000031200560.jpg,1692,1757,514,574,ADVISORY SPEED MPH
000019420366.jpg,1644,1705,464,524,ADVISORY SPEED MPH
000031855275.jpg,1588,1671,512,589,ADVISORY SPEED MPH
000019415513.jpg,53,106,468,521,ADVISORY SPEED MPH
000022340228.jpg,1795,1873,511,586,ADVISORY SPEED MPH
000005165372.jpg,1606,1673,545,609,ADVISORY SPEED MPH
000005155002.jpg,43,92,521,570,ADVISORY SPEED MPH
000013920690.jpg,1788,1854,521,586,ADVISORY SPEED MPH
000036015805.jpg,1762,1846,562,641,ADVISORY SPEED MPH
000038530217.jpg,113,150,545,581,ADVISORY SPEED MPH
000038540384.jpg,1769,1842,580,649,ADVISORY SPEED MPH
000031295167.jpg,1760,1824,526,589,ADVISORY SPEED MPH
000033445674.jpg,1778,1848,533,598,ADVISORY SPEED MPH
000015545495.jpg,1615,1669,519,570,ADVISORY SPEED MPH
000002045396.jpg,1714,1777,531,594,ADVISORY SPEED MPH
000002845240.jpg,1743,1829,529,609,ADVISORY SPEED MPH
000009085610.jpg,1764,1805,514,554,ADVISORY SPEED MPH
000011525583.jpg,68,116,510,557,ADVISORY SPEED MPH
000011535173.jpg,1643,1708,494,556,ADVISORY SPEED MPH
000009730257.jpg,1572,1602,500,536,ADVISORY SPEED MPH
000012195589.jpg,1468,1504,486,531,ADVISORY SPEED MPH
000003810421.jpg,1464,1497,502,539,ADVISORY SPEED MPH
000002815247.jpg,1478,1511,522,560,ADVISORY SPEED MPH
000025235399.jpg,1718,1790,513,580,ADVISORY SPEED MPH
000016385613.jpg,1634,1703,495,562,ADVISORY SPEED MPH
000026885221.jpg,1655,1718,522,582,ADVISORY SPEED MPH
000030125211.jpg,1674,1736,486,543,ADVISORY SPEED MPH
000030145667.jpg,540,629,580,692,ADVISORY SPEED MPH
000011590077.jpg,143,210,614,679,ADVISORY SPEED MPH
000011600026.jpg,1510,1619,529,634,ADVISORY SPEED MPH
000001905252.jpg,1566,1637,509,584,ADVISORY SPEED MPH
000001985778.jpg,1681,1782,489,581,ADVISORY SPEED MPH
000005170215.jpg,1570,1691,422,538,ADVISORY SPEED MPH
000004170309.jpg,1749,1853,516,611,ADVISORY SPEED MPH
000004495647.jpg,1715,1819,496,597,ADVISORY SPEED MPH
000001490319.jpg,1684,1753,504,570,ADVISORY SPEED MPH
000001500378.jpg,100,205,557,657,ADVISORY SPEED MPH
000015040075.jpg,1761,1816,468,544,ADVISORY SPEED MPH
000008865675.jpg,1623,1696,500,570,ADVISORY SPEED MPH
000001115115.jpg,1723,1826,519,615,ADVISORY SPEED MPH
000010125165.jpg,1556,1642,561,645,ADVISORY SPEED MPH
000001205237.jpg,1593,1663,490,559,ADVISORY SPEED MPH
000017275425.jpg,1560,1679,454,570,ADVISORY SPEED MPH
000003065289.jpg,1302,1353,436,490,ADVISORY SPEED MPH
000005965156.jpg,1310,1359,453,510,ADVISORY SPEED MPH
000002560172.jpg,1278,1315,536,571,ADVISORY SPEED MPH
000020455632.jpg,1754,1829,370,444,ADVISORY SPEED MPH
000004800515.jpg,1572,1619,457,505,ADVISORY SPEED MPH
000005995710.jpg,1431,1471,487,529,ADVISORY SPEED MPH
000010260084.jpg,1534,1576,517,561,ADVISORY SPEED MPH
000010860658.jpg,1482,1519,493,538,ADVISORY SPEED MPH
000000850404.jpg,1533,1561,436,468,ADVISORY SPEED MPH
000021460195.jpg,1766,1835,501,573,ADVISORY SPEED MPH
000021750526.jpg,1746,1796,501,548,ADVISORY SPEED MPH
000026970655.jpg,83,130,500,548,ADVISORY SPEED MPH
000026980054.jpg,1639,1704,487,548,ADVISORY SPEED MPH
000013050360.jpg,1646,1722,487,558,ADVISORY SPEED MPH
000002120536.jpg,1773,1830,513,568,ADVISORY SPEED MPH
000003530239.jpg,1767,1827,522,581,ADVISORY SPEED MPH
000010285603.jpg,1790,1861,543,611,ADVISORY SPEED MPH
000005310050.jpg,1586,1624,508,550,ADVISORY SPEED MPH
000003215400.jpg,1563,1694,531,664,ADVISORY SPEED MPH
000004080257.jpg,1566,1675,500,606,ADVISORY SPEED MPH
000018795116.jpg,1286,1349,424,504,ADVISORY SPEED MPH
000002470687.jpg,1772,1847,549,620,ADVISORY SPEED MPH
000006075587.jpg,1768,1836,547,618,ADVISORY SPEED MPH
000007260312.jpg,1657,1724,472,536,ADVISORY SPEED MPH
000005645534.jpg,1616,1694,525,599,ADVISORY SPEED MPH
000016965355.jpg,1669,1746,607,701,ADVISORY SPEED MPH
000016220722.jpg,1529,1564,500,540,ADVISORY SPEED MPH
000011180196.jpg,1782,1855,502,573,ADVISORY SPEED MPH
000012720534.jpg,1666,1768,523,619,ADVISORY SPEED MPH
000012825164.jpg,1637,1722,536,616,ADVISORY SPEED MPH
000011545158.jpg,1699,1788,546,628,ADVISORY SPEED MPH
000020585643.jpg,1161,1236,514,597,ADVISORY SPEED MPH
000022575050.jpg,161,213,554,598,ADVISORY SPEED MPH
000002595159.jpg,1013,1089,483,565,ADVISORY SPEED MPH
000004655244.jpg,909,1006,381,476,ADVISORY SPEED MPH
000006005053.jpg,1719,1772,469,521,ADVISORY SPEED MPH
000015225131.jpg,1645,1757,421,529,ADVISORY SPEED MPH
000016250594.jpg,1685,1765,556,636,ADVISORY SPEED MPH
000007785220.jpg,1796,1852,561,616,ADVISORY SPEED MPH
000010085484.jpg,1717,1772,514,569,ADVISORY SPEED MPH
000017500558.jpg,1565,1640,449,526,ADVISORY SPEED MPH
000014595046.jpg,1798,1856,519,579,ADVISORY SPEED MPH
000012630224.jpg,1733,1791,460,517,ADVISORY SPEED MPH
000012680147.jpg,1636,1715,481,554,ADVISORY SPEED MPH
000008115213.jpg,1599,1677,462,540,ADVISORY SPEED MPH
000035570481.jpg,1729,1822,515,605,ADVISORY SPEED MPH
000008630258.jpg,1532,1609,511,588,ADVISORY SPEED MPH
000035560439.jpg,1067,1121,470,527,ADVISORY SPEED MPH
000008500268.jpg,1053,1123,451,525,ADVISORY SPEED MPH
000009490513.jpg,1062,1108,454,504,ADVISORY SPEED MPH
000029605125.jpg,1317,1376,471,538,ADVISORY SPEED MPH
000010270085.jpg,1249,1307,453,514,ADVISORY SPEED MPH
000018675221.jpg,1691,1756,482,542,ADVISORY SPEED MPH
000018725473.jpg,1734,1799,496,556,ADVISORY SPEED MPH
000000685439.jpg,1612,1711,478,571,ADVISORY SPEED MPH
000016165424.jpg,1673,1733,521,577,ADVISORY SPEED MPH
000020125003.jpg,1621,1697,578,651,ADVISORY SPEED MPH
000003355092.jpg,1740,1848,507,614,ADVISORY SPEED MPH
000002935116.jpg,1284,1342,505,574,ADVISORY SPEED MPH
000019990210.jpg,1463,1498,489,534,ADVISORY SPEED MPH
000020495055.jpg,1744,1816,517,583,ADVISORY SPEED MPH
000018900051.jpg,1498,1533,483,525,ADVISORY SPEED MPH
000013380311.jpg,1759,1844,423,507,ADVISORY SPEED MPH
000035960222.jpg,1679,1737,500,558,ADVISORY SPEED MPH
000009310345.jpg,1778,1861,488,563,ADVISORY SPEED MPH
000029760592.jpg,1756,1830,503,574,ADVISORY SPEED MPH
000036100386.jpg,1218,1284,489,557,ADVISORY SPEED MPH
000036615197.jpg,1660,1722,533,606,ADVISORY SPEED MPH
000036650267.jpg,1074,1130,501,560,ADVISORY SPEED MPH
000014505248.jpg,1679,1746,530,597,ADVISORY SPEED MPH
000010585503.jpg,1685,1756,458,529,ADVISORY SPEED MPH
000030485567.jpg,1736,1820,548,628,ADVISORY SPEED MPH
000030555611.jpg,1277,1339,461,525,ADVISORY SPEED MPH
000031080617.jpg,1147,1220,465,545,ADVISORY SPEED MPH
000032875496.jpg,1201,1253,458,519,ADVISORY SPEED MPH
000031720446.jpg,1133,1185,472,532,ADVISORY SPEED MPH
000032250601.jpg,1046,1094,528,581,ADVISORY SPEED MPH
000033330482.jpg,1028,1099,450,528,ADVISORY SPEED MPH
000017065705.jpg,1740,1808,491,556,ADVISORY SPEED MPH
000004205444.jpg,109,167,530,587,ADVISORY SPEED MPH
000004220121.jpg,1528,1632,519,616,ADVISORY SPEED MPH
000016940107.jpg,1389,1432,500,541,ADVISORY SPEED MPH
000016425689.jpg,1426,1465,492,529,ADVISORY SPEED MPH
000004615138.jpg,1645,1743,540,631,ADVISORY SPEED MPH
000004610078.jpg,187,249,558,626,ADVISORY SPEED MPH
000007270574.jpg,536,604,506,590,ADVISORY SPEED MPH
000021805592.jpg,1068,1136,474,542,ADVISORY SPEED MPH
000007590218.jpg,1179,1260,479,564,ADVISORY SPEED MPH
000037555347.jpg,1760,1855,532,624,ADVISORY SPEED MPH
000037630685.jpg,1034,1094,437,502,ADVISORY SPEED MPH
000015790433.jpg,1693,1757,507,568,ADVISORY SPEED MPH
000031515045.jpg,1707,1763,574,631,ADVISORY SPEED MPH
000038205156.jpg,1131,1198,447,516,ADVISORY SPEED MPH
000032300540.jpg,1734,1803,477,543,ADVISORY SPEED MPH
000001555258.jpg,1624,1718,583,670,ADVISORY SPEED MPH
000005870338.jpg,1716,1827,533,635,ADVISORY SPEED MPH
000017885659.jpg,1288,1341,508,561,ADVISORY SPEED MPH
000002090155.jpg,1024,1091,495,571,ADVISORY SPEED MPH
000039370035.jpg,1678,1742,549,613,ADVISORY SPEED MPH
000039450674.jpg,1763,1831,497,561,ADVISORY SPEED MPH
000032690354.jpg,1601,1667,521,582,ADVISORY SPEED MPH
000016340353.jpg,1045,1103,482,544,ADVISORY SPEED MPH
000039820412.jpg,1008,1059,466,523,ADVISORY SPEED MPH
000039915320.jpg,1165,1227,430,499,ADVISORY SPEED MPH
000040000034.jpg,1677,1752,525,595,ADVISORY SPEED MPH
000015020592.jpg,1128,1183,464,524,ADVISORY SPEED MPH
000014185483.jpg,1024,1088,410,480,ADVISORY SPEED MPH
000013160081.jpg,1315,1367,527,582,ADVISORY SPEED MPH
000007905634.jpg,1532,1573,481,522,ADVISORY SPEED MPH
000007460429.jpg,1719,1854,536,659,ADVISORY SPEED MPH
000007445435.jpg,63,128,543,604,ADVISORY SPEED MPH
000008755308.jpg,1487,1519,424,466,ADVISORY SPEED MPH
000019115136.jpg,1043,1124,306,388,ADVISORY SPEED MPH
000007795419.jpg,1606,1723,536,646,ADVISORY SPEED MPH
000013270265.jpg,1134,1203,509,584,ADVISORY SPEED MPH
000013335396.jpg,1205,1284,478,565,ADVISORY SPEED MPH
000008235492.jpg,1575,1683,593,697,ADVISORY SPEED MPH
000002025452.jpg,1649,1772,555,676,ADVISORY SPEED MPH
000002150258.jpg,1141,1224,460,543,ADVISORY SPEED MPH
000019680157.jpg,1251,1333,459,556,ADVISORY SPEED MPH
000008655589.jpg,1655,1790,606,733,ADVISORY SPEED MPH
000011410467.jpg,761,781,461,483,ADVISORY SPEED MPH
000008970413.jpg,1545,1636,528,617,ADVISORY SPEED MPH
000002495473.jpg,1643,1743,581,678,ADVISORY SPEED MPH
000040835210.jpg,1097,1156,487,551,ADVISORY SPEED MPH
000013045556.jpg,1310,1364,453,513,ADVISORY SPEED MPH
000012725288.jpg,1081,1135,426,482,ADVISORY SPEED MPH
000041355639.jpg,979,1042,469,539,ADVISORY SPEED MPH
000041630186.jpg,1621,1687,519,584,ADVISORY SPEED MPH
000024015595.jpg,1263,1316,543,603,ADVISORY SPEED MPH
000002875221.jpg,1184,1271,562,656,ADVISORY SPEED MPH
000003340087.jpg,129,185,513,569,ADVISORY SPEED MPH
000022595033.jpg,1567,1654,512,596,ADVISORY SPEED MPH
000004260362.jpg,1239,1320,493,576,ADVISORY SPEED MPH
000004660020.jpg,915,995,448,527,ADVISORY SPEED MPH
000024010120.jpg,818,898,468,551,ADVISORY SPEED MPH
000005610174.jpg,944,1034,500,594,ADVISORY SPEED MPH
000007495527.jpg,1246,1316,526,615,ADVISORY SPEED MPH
000007900033.jpg,1179,1283,487,597,ADVISORY SPEED MPH
000009055602.jpg,1179,1279,483,588,ADVISORY SPEED MPH
000033830615.jpg,1593,1656,503,563,ADVISORY SPEED MPH
000010345432.jpg,1191,1271,510,594,ADVISORY SPEED MPH
000011625676.jpg,1007,1059,495,551,ADVISORY SPEED MPH
000011980127.jpg,1218,1288,543,620,ADVISORY SPEED MPH
000034735071.jpg,929,988,427,489,ADVISORY SPEED MPH
000004255190.jpg,875,989,373,498,ADVISORY SPEED MPH
